CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,crimeCaseNumber,Total Incidents
ordinal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal,ratio,ratio
04/29/2018,1:00:00,4E,800 NORTH POINT RD,COMMON ASSAULT,I,,241,SOUTHEASTERN,Pulaski Industrial Area,-76.53831,39.30273,"(39.30273, -76.53831)",BAR,,1
04/29/2018,1:00:00,6E,3300 W MULBERRY ST,LARCENY,O,,843,SOUTHWESTERN,Lower Edmondson Village,-76.67318,39.29185,"(39.29185, -76.67318)",STREET,,1
04/29/2018,1:00:00,6G,600 FALLSWAY,LARCENY,I,,312,EASTERN,Penn-Fallsway,-76.61031,39.29719,"(39.29719, -76.61031)",OTHER - IN,,1
04/29/2018,1:00:00,7A,2100 E FEDERAL ST,AUTO THEFT,O,,331,EASTERN,Broadway East,-76.58838,39.30877,"(39.30877, -76.58838)",STREET,,1
04/29/2018,0:47:00,5B,7000 MCCLEAN BLVD,BURGLARY,I,,423,NORTHEASTERN,Hamilton Hills,-76.56703,39.37114,"(39.37114, -76.56703)",ROW/TOWNHO,,1
04/29/2018,0:30:00,5A,1000 N CAREY ST,BURGLARY,,,743,WESTERN,Sandtown-Winchester,-76.63877,39.30074,"(39.30074, -76.63877)",,,1
04/29/2018,0:30:00,5D,300 E MADISON ST,BURGLARY,I,,312,EASTERN,Penn-Fallsway,-76.61042,39.29883,"(39.29883, -76.61042)",OTHER - IN,,1
04/28/2018,23:42:00,6J,100 S BROADWAY,LARCENY,O,,212,SOUTHEASTERN,Washington Hill,-76.59372,39.29,"(39.29, -76.59372)",ALLEY,,1
04/28/2018,23:30:00,7A,3400 EDMONDSON AVE,AUTO THEFT,O,,844,SOUTHWESTERN,Edgewood,-76.67453,39.29414,"(39.29414, -76.67453)",STREET,,1
04/28/2018,23:22:00,4E,900 N BROADWAY,COMMON ASSAULT,,,313,EASTERN,Gay Street,-76.59457,39.30056,"(39.30056, -76.59457)",,,1
04/28/2018,23:10:00,7A,1200 ETTING ST,AUTO THEFT,O,,123,CENTRAL,Upton,-76.62862,39.30118,"(39.30118, -76.62862)",STREET,,1
04/28/2018,23:00:00,6J,800 N WOODINGTON RD,LARCENY,I,,844,SOUTHWESTERN,Edmondson Village,-76.68609,39.29712,"(39.29712, -76.68609)",ROW/TOWNHO,,1
04/28/2018,22:50:00,4E,1100 N MOUNT ST,COMMON ASSAULT,I,,743,WESTERN,Sandtown-Winchester,-76.64451,39.30189,"(39.30189, -76.64451)",ROW/TOWNHO,,1
04/28/2018,22:45:00,4A,4200 POWELL AVE,AGG. ASSAULT,,FIREARM,445,NORTHEASTERN,Cedmont,-76.53719,39.34692,"(39.34692, -76.53719)",,,1
04/28/2018,22:12:00,6G,500 PENNSYLVANIA AVE,LARCENY,O,,143,CENTRAL,Seton Hill,-76.62446,39.2952,"(39.2952, -76.62446)",PARKING LO,,1
04/28/2018,22:12:00,7A,500 PENNSYLVANIA AVE,AUTO THEFT,O,,143,CENTRAL,Seton Hill,-76.62446,39.2952,"(39.2952, -76.62446)",PARKING LO,,1
04/28/2018,22:00:00,4E,3200 SPAULDING AVE,COMMON ASSAULT,I,,614,NORTHWESTERN,Central Park Heights,-76.67497,39.34816,"(39.34816, -76.67497)",ROW/TOWNHO,,1
04/28/2018,22:00:00,4E,3200 SPAULDING AVE,COMMON ASSAULT,I,,614,NORTHWESTERN,Central Park Heights,-76.67497,39.34816,"(39.34816, -76.67497)",ROW/TOWNHO,,1
04/28/2018,2134,1F,1400 E PRESTON ST,HOMICIDE,,FIREARM,343,EASTERN,Oliver,-76.59947,39.30518,"(39.30518, -76.59947)",Street,,1
04/28/2018,2100,1F,700 N COLLINGTON AV,HOMICIDE,,FIREARM,321,EASTERN,Middle East,-76.58672,39.29913,"(39.29913, -76.58672)",Street,,1
04/28/2018,21:58:00,5D,900 S ANN ST,BURGLARY,I,,213,SOUTHEASTERN,Fells Point,-76.59106,39.2817,"(39.2817, -76.59106)",BAKERY,,1
04/28/2018,21:55:00,5A,1000 N MOUNT ST,BURGLARY,I,,743,WESTERN,Sandtown-Winchester,-76.64448,39.30035,"(39.30035, -76.64448)",ROW/TOWNHO,,1
04/28/2018,21:15:00,3EF,1500 E NORTHERN PKWY,ROBBERY - COMMERCIAL,O,FIREARM,415,NORTHEASTERN,Loch Raven,-76.58485,39.36619,"(39.36619, -76.58485)",GAS STATIO,,1
04/28/2018,21:00:00,5D,4300 WALTHER AVE,BURGLARY,I,,422,NORTHEASTERN,Beverly Hills,-76.57012,39.33763,"(39.33763, -76.57012)",GARAGE ON,,1
04/28/2018,20:50:00,6C,2700 WASHINGTON BLVD,LARCENY,,,831,SOUTHWESTERN,Morrell Park,-76.65493,39.26449,"(39.26449, -76.65493)",,,1
04/28/2018,20:32:00,6D,100 N GAY ST,LARCENY FROM AUTO,I,,111,CENTRAL,Downtown,-76.60898,39.29069,"(39.29069, -76.60898)",PUBLIC BUI,,1
04/28/2018,20:30:00,5C,4900 GOODNOW RD,BURGLARY,I,,443,NORTHEASTERN,Frankford,-76.54881,39.32709,"(39.32709, -76.54881)",APT/CONDO,,1
04/28/2018,19:00:00,3AF,WASHINGTON ST & E MONUMENT ST,ROBBERY - STREET,,FIREARM,321,EASTERN,Middle East,-76.58958,39.29856,"(39.29856, -76.58958)",,,1
04/28/2018,18:56:00,4E,200 W READ ST,COMMON ASSAULT,O,,141,CENTRAL,Mid-Town Belvedere,-76.61867,39.30034,"(39.30034, -76.61867)",STREET,,1
04/28/2018,18:33:00,4E,2200 N FULTON AVE,COMMON ASSAULT,I,,732,WESTERN,Parkview/Woodbrook,-76.6453,39.31418,"(39.31418, -76.6453)",RETAIL/SMA,,1
04/28/2018,18:33:00,4E,2200 N FULTON AVE,COMMON ASSAULT,I,,732,WESTERN,Parkview/Woodbrook,-76.6453,39.31418,"(39.31418, -76.6453)",RETAIL/SMA,,1
04/28/2018,18:16:00,6C,2500 N CHARLES ST,LARCENY,I,,512,NORTHERN,Charles Village,-76.61706,39.31819,"(39.31819, -76.61706)",DRUG STORE,,1
04/28/2018,18:00:00,6D,AV & WILLARD ST,LARCENY FROM AUTO,O,,842,SOUTHWESTERN,Millhill,-76.65451,39.28421,"(39.28421, -76.65451)",PARKING LO,,1
04/28/2018,18:00:00,6E,3300 MORAVIA RD,LARCENY,O,,422,NORTHEASTERN,Beverly Hills,-76.56619,39.33823,"(39.33823, -76.56619)",PARKING LO,,1
04/28/2018,17:58:00,6C,2400 FREDERICK AVE,LARCENY,I,,841,SOUTHWESTERN,Millhill,-76.65581,39.28343,"(39.28343, -76.65581)",GROCERY/CO,,1
04/28/2018,17:55:00,3AF,5400 YORK RD,ROBBERY - STREET,O,FIREARM,523,NORTHERN,Homeland,-76.60993,39.35577,"(39.35577, -76.60993)",PARKING LO,,1
04/28/2018,17:55:00,3AF,5400 YORK RD,ROBBERY - STREET,O,FIREARM,523,NORTHERN,Homeland,-76.60993,39.35577,"(39.35577, -76.60993)",PARKING LO,,1
04/28/2018,17:35:00,4E,3800 WABASH AVE,COMMON ASSAULT,I,,643,NORTHWESTERN,East Arlington,-76.66513,39.32789,"(39.32789, -76.66513)",APT/CONDO,,1
04/28/2018,17:30:00,6D,1300 W 36TH ST,LARCENY FROM AUTO,O,,531,NORTHERN,Hampden,-76.63692,39.33052,"(39.33052, -76.63692)",STREET,,1
04/28/2018,17:07:00,6G,3900 O''DONNELL ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56349,39.28057,"(39.28057, -76.56349)",WHOLESALE/,,1
04/28/2018,17:04:00,6J,500 RICHWOOD AVE,LARCENY,O,,524,NORTHERN,Richnor Springs,-76.60872,39.34696,"(39.34696, -76.60872)",YARD,,1
04/28/2018,17:00:00,5A,3600 MOHAWK AVE,BURGLARY,I,,622,NORTHWESTERN,Howard Park,-76.69284,39.33091,"(39.33091, -76.69284)",ROW/TOWNHO,,1
04/28/2018,17:00:00,6D,800 S CATON AVE,LARCENY FROM AUTO,O,,832,SOUTHWESTERN,Saint Agnes,-76.67158,39.2752,"(39.2752, -76.67158)",PARKING LO,,1
04/28/2018,17:00:00,6D,800 S CATON AVE,LARCENY FROM AUTO,O,,832,SOUTHWESTERN,Saint Agnes,-76.67158,39.2752,"(39.2752, -76.67158)",PARKING LO,,1
04/28/2018,16:57:00,5A,200 N MONROE ST,BURGLARY,I,,714,WESTERN,Penrose/Fayette Street Ou,-76.64716,39.29168,"(39.29168, -76.64716)",ROW/TOWNHO,,1
04/28/2018,16:49:00,4E,4600 BENTON HEIGHTS AVE,COMMON ASSAULT,O,,426,NORTHEASTERN,Waltherson,-76.56191,39.33188,"(39.33188, -76.56191)",STREET,,1
04/28/2018,16:49:00,4E,4600 BENTON HEIGHTS AVE,COMMON ASSAULT,O,,426,NORTHEASTERN,Waltherson,-76.56191,39.33188,"(39.33188, -76.56191)",STREET,,1
04/28/2018,16:30:00,3K,5200 FRANKFORD AVE,ROBBERY - RESIDENCE,I,,444,NORTHEASTERN,Frankford,-76.54095,39.32558,"(39.32558, -76.54095)",APT/CONDO,,1
04/28/2018,16:25:00,5F,900 S LAKEWOOD AVE,BURGLARY,I,,232,SOUTHEASTERN,Canton,-76.57832,39.28186,"(39.28186, -76.57832)",OTHER - IN,,1
04/28/2018,16:15:00,4E,COLD SPRING LN & GREENSPRING AV,COMMON ASSAULT,I,,532,NORTHERN,Parklane,-76.6585,39.34083,"(39.34083, -76.6585)",APT/CONDO,,1
04/28/2018,15:58:00,4E,2400 BRIDGEHAMPTON DR,COMMON ASSAULT,I,,423,NORTHEASTERN,Hamilton Hills,-76.56501,39.37075,"(39.37075, -76.56501)",APT/CONDO,,1
04/28/2018,15:58:00,4E,VINCENT ST & RAMSAY ST,COMMON ASSAULT,O,,935,SOUTHERN,New Southwest/Mount Clare,-76.64279,39.28327,"(39.28327, -76.64279)",STREET,,1
04/28/2018,15:45:00,6D,300 E MADISON ST,LARCENY FROM AUTO,O,,312,EASTERN,Penn-Fallsway,-76.61042,39.29883,"(39.29883, -76.61042)",STREET,,1
04/28/2018,15:35:00,6J,FAYETTE ST & N CENTRAL AV,LARCENY,O,,212,SOUTHEASTERN,Dunbar-Broadway,-76.59969,39.29253,"(39.29253, -76.59969)",STREET,,1
04/28/2018,15:19:00,4F,600 N CLINTON ST,ASSAULT BY THREAT,I,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57078,39.29858,"(39.29858, -76.57078)",ROW/TOWNHO,,1
04/28/2018,15:00:00,3D,3300 BELAIR RD,ROBBERY - COMMERCIAL,I,,432,NORTHEASTERN,Belair-Edison,-76.57357,39.32171,"(39.32171, -76.57357)",DRUG STORE,,1
04/28/2018,14:51:00,6D,0 S CHARLES ST,LARCENY FROM AUTO,,,111,CENTRAL,Downtown,-76.61503,39.28854,"(39.28854, -76.61503)",,,1
04/28/2018,14:30:00,4E,500 WINSTON AVE,COMMON ASSAULT,O,,524,NORTHERN,Winston-Govans,-76.60855,39.3501,"(39.3501, -76.60855)",STREET,,1
04/28/2018,14:30:00,5D,,BURGLARY,I,,633,NORTHWESTERN,,,,,OTHER - IN,,1
04/28/2018,14:22:00,6D,0 S CHARLES ST,LARCENY FROM AUTO,,,111,CENTRAL,Downtown,-76.61503,39.28854,"(39.28854, -76.61503)",,,1
04/28/2018,14:15:00,4E,3100 CLIFTMONT AVE,COMMON ASSAULT,I,,434,NORTHEASTERN,Belair-Edison,-76.57514,39.31938,"(39.31938, -76.57514)",ROW/TOWNHO,,1
04/28/2018,13:44:00,3AF,2200 MARYLAND AVE,ROBBERY - STREET,O,FIREARM,514,NORTHERN,Old Goucher,-76.6181,39.31434,"(39.31434, -76.6181)",STREET,,1
04/28/2018,13:30:00,6D,6300 EASTERN AVE,LARCENY FROM AUTO,O,,242,SOUTHEASTERN,Pulaski Industrial Area,-76.53982,39.28761,"(39.28761, -76.53982)",PARKING LO,,1
04/28/2018,13:00:00,5A,4100 6TH ST,BURGLARY,I,,913,SOUTHERN,Brooklyn,-76.60211,39.22954,"(39.22954, -76.60211)",ROW/TOWNHO,,1
04/28/2018,12:30:00,6D,3100 JUNEAU PL,LARCENY FROM AUTO,O,,422,NORTHEASTERN,Arcadia,-76.57106,39.33389,"(39.33389, -76.57106)",STREET,,1
04/28/2018,12:14:00,4C,900 N CHARLES ST,AGG. ASSAULT,I,OTHER,142,CENTRAL,Mount Vernon,-76.61589,39.30063,"(39.30063, -76.61589)",OTHER - IN,,1
04/28/2018,12:14:00,4E,3500 BELAIR RD,COMMON ASSAULT,O,,432,NORTHEASTERN,Belair-Edison,-76.57089,39.32362,"(39.32362, -76.57089)",STREET,,1
04/28/2018,12:03:00,8AO,400 E 20TH ST,ARSON,,FIRE,341,EASTERN,Barclay,-76.61047,39.31249,"(39.31249, -76.61047)",,,1
04/28/2018,12:00:00,4C,2000 GRIFFIS AVE,AGG. ASSAULT,I,OTHER,831,SOUTHWESTERN,Morrell Park,-76.64955,39.26688,"(39.26688, -76.64955)",ROW/TOWNHO,,1
04/28/2018,12:00:00,4C,2000 GRIFFIS AVE,AGG. ASSAULT,I,OTHER,831,SOUTHWESTERN,Morrell Park,-76.64955,39.26688,"(39.26688, -76.64955)",ROW/TOWNHO,,1
04/28/2018,12:00:00,4C,2000 GRIFFIS AVE,AGG. ASSAULT,I,OTHER,831,SOUTHWESTERN,Morrell Park,-76.64955,39.26688,"(39.26688, -76.64955)",ROW/TOWNHO,,1
04/28/2018,12:00:00,4E,300 MARTINGALE AVE,COMMON ASSAULT,I,,833,SOUTHWESTERN,Irvington,-76.69035,39.28029,"(39.28029, -76.69035)",ROW/TOWNHO,,1
04/28/2018,12:00:00,6D,600 S MILTON AVE,LARCENY FROM AUTO,O,,232,SOUTHEASTERN,Canton,-76.58141,39.2848,"(39.2848, -76.58141)",STREET,,1
04/28/2018,12:00:00,6G,0 GRANT ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61285,39.28806,"(39.28806, -76.61285)",APT/CONDO,,1
04/28/2018,12:00:00,6G,3800 RIDGEWOOD AVE,LARCENY,I,,642,NORTHWESTERN,Dolfield,-76.67958,39.33641,"(39.33641, -76.67958)",ROW/TOWNHO,,1
04/28/2018,12:00:00,6J,2100 E BIDDLE ST,LARCENY,I,,322,EASTERN,Middle East,-76.58803,39.30452,"(39.30452, -76.58803)",CONSTRUCTI,,1
04/28/2018,11:55:00,4B,1500 MADISON AVE,AGG. ASSAULT,I,KNIFE,132,CENTRAL,Madison Park,-76.62928,39.30492,"(39.30492, -76.62928)",APT/CONDO,,1
04/28/2018,11:45:00,6C,3500 BOSTON ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56706,39.27705,"(39.27705, -76.56706)",OTHER - IN,,1
04/28/2018,11:16:00,4A,3600 EASTERN AVE,AGG. ASSAULT,O,FIREARM,233,SOUTHEASTERN,Brewers Hill,-76.56703,39.28659,"(39.28659, -76.56703)",STREET,,1
04/28/2018,11:05:00,4E,1600 E 28TH ST,COMMON ASSAULT,,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59243,39.32389,"(39.32389, -76.59243)",,,1
04/28/2018,11:00:00,6C,3500 BOSTON ST,LARCENY,O,,233,SOUTHEASTERN,Canton Industrial Area,-76.56694,39.27705,"(39.27705, -76.56694)",STREET,,1
04/28/2018,10:45:00,6J,0 W CLEMENT ST,LARCENY,,,942,SOUTHERN,South Baltimore,-76.61445,39.27364,"(39.27364, -76.61445)",,,1
04/28/2018,10:30:00,4E,5400 BELLE VISTA AVE,COMMON ASSAULT,,,426,NORTHEASTERN,Waltherson,-76.55223,39.34114,"(39.34114, -76.55223)",,,1
04/28/2018,10:30:00,6D,100 S EXETER ST,LARCENY FROM AUTO,O,,211,SOUTHEASTERN,Jonestown,-76.60233,39.28909,"(39.28909, -76.60233)",STREET,,1
04/28/2018,10:00:00,3B,2800 VIRGINIA AVE,ROBBERY - STREET,O,,532,NORTHERN,Parklane,-76.66282,39.34504,"(39.34504, -76.66282)",STREET,,1
04/28/2018,10:00:00,4E,3100 BAKER ST,COMMON ASSAULT,I,,813,SOUTHWESTERN,Rosemont,-76.66936,39.30585,"(39.30585, -76.66936)",ROW/TOWNHO,,1
04/28/2018,9:00:00,5A,600 E BALTIMORE ST,BURGLARY,I,,111,CENTRAL,Downtown,-76.60792,39.28986,"(39.28986, -76.60792)",ROW/TOWNHO,,1
04/28/2018,9:00:00,6G,500 GLENWOOD AVE,LARCENY,I,,524,NORTHERN,Woodbourne-McCabe,-76.60931,39.35402,"(39.35402, -76.60931)",DOCTORS OF,,1
04/28/2018,8:40:00,6D,BROADWAY & FLEET ST,LARCENY FROM AUTO,O,,213,SOUTHEASTERN,Fells Point,-76.59356,39.28455,"(39.28455, -76.59356)",STREET,,1
04/28/2018,8:30:00,5D,4100 PARK HEIGHTS AVE,BURGLARY,I,,614,NORTHWESTERN,Central Park Heights,-76.66409,39.33668,"(39.33668, -76.66409)",OTHER - IN,,1
04/28/2018,8:19:00,3K,0 N WOODINGTON RD,ROBBERY - RESIDENCE,I,,843,SOUTHWESTERN,Irvington,-76.68682,39.28674,"(39.28674, -76.68682)",APT/CONDO,,1
04/28/2018,7:54:00,6C,1500 N MONROE ST,LARCENY,I,,741,WESTERN,Easterwood,-76.64793,39.30528,"(39.30528, -76.64793)",RETAIL/SMA,,1
04/28/2018,6:30:00,4E,5600 LOCH RAVEN BLVD,COMMON ASSAULT,I,,415,NORTHEASTERN,Loch Raven,-76.58856,39.35952,"(39.35952, -76.58856)",APT/CONDO,,1
04/28/2018,6:25:00,3AO,1700 PENNSYLVANIA AVE,ROBBERY - STREET,I,OTHER,123,CENTRAL,Upton,-76.63527,39.304,"(39.304, -76.63527)",BUS/RAILRO,,1
04/28/2018,6:02:00,3H,4800 O''DONNELL ST,ROBBERY - COMMERCIAL,I,,242,SOUTHEASTERN,Greektown,-76.5547,39.28099,"(39.28099, -76.5547)",RETAIL/SMA,,1
04/28/2018,4:52:00,5D,2200 N CHARLES ST,BURGLARY,I,,514,NORTHERN,Old Goucher,-76.61672,39.31441,"(39.31441, -76.61672)",DRUG STORE,,1
04/28/2018,4:00:00,5A,3000 TIOGA PKWY,BURGLARY,I,,611,NORTHWESTERN,Burleith-Leighton,-76.65946,39.31687,"(39.31687, -76.65946)",ROW/TOWNHO,,1
04/28/2018,3:45:00,5D,0 E 21ST ST,BURGLARY,I,,514,NORTHERN,Charles North,-76.61635,39.31322,"(39.31322, -76.61635)",LIQUOR STO,,1
04/28/2018,3:25:00,4D,6000 AMBERWOOD RD,AGG. ASSAULT,I,HANDS,443,NORTHEASTERN,Frankford,-76.54332,39.31632,"(39.31632, -76.54332)",APT/CONDO,,1
04/28/2018,3:00:00,4E,900 WEBB CT,COMMON ASSAULT,I,,312,EASTERN,Oldtown,-76.60417,39.30062,"(39.30062, -76.60417)",APT/CONDO,,1
04/28/2018,2:36:00,4E,3000 SOUTHLAND AVE,COMMON ASSAULT,O,,922,SOUTHERN,Cherry Hill,-76.61887,39.25022,"(39.25022, -76.61887)",STREET,,1
04/28/2018,2:30:00,6D,800 OLDHAM ST,LARCENY FROM AUTO,O,,242,SOUTHEASTERN,Greektown,-76.55561,39.28364,"(39.28364, -76.55561)",YARD,,1
04/28/2018,2:15:00,6J,1200 N MONTFORD AVE,LARCENY,,,331,EASTERN,Broadway East,-76.58414,39.30503,"(39.30503, -76.58414)",,,1
04/28/2018,2:01:00,3AF,2100 BANK ST,ROBBERY - STREET,O,FIREARM,212,SOUTHEASTERN,Upper Fells Point,-76.58643,39.28692,"(39.28692, -76.58643)",STREET,,1
04/28/2018,2:00:00,4C,BL & S CAREY ST,AGG. ASSAULT,O,OTHER,932,SOUTHERN,Washington Village/Pigtow,-76.63538,39.28066,"(39.28066, -76.63538)",STREET,,1
04/28/2018,2:00:00,6D,2200 CLOVE TER,LARCENY FROM AUTO,I,,533,NORTHERN,Coldspring,-76.6552,39.34667,"(39.34667, -76.6552)",GARAGE ON,,1
04/28/2018,2:00:00,6D,3300 BRENDAN AVE,LARCENY FROM AUTO,O,,432,NORTHEASTERN,Belair-Edison,-76.5683,39.3212,"(39.3212, -76.5683)",STREET,,1
04/28/2018,144,9S,1600 HAZEL ST,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58835,39.22608,"(39.22608, -76.58835)",Street,,1
04/28/2018,144,9S,1600 HAZEL ST,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58835,39.22608,"(39.22608, -76.58835)",Street,,1
04/28/2018,1:44:00,4A,1600 HAZEL ST,AGG. ASSAULT,O,FIREARM,911,SOUTHERN,Curtis Bay,-76.58835,39.22608,"(39.22608, -76.58835)",STREET,,1
04/28/2018,1:44:00,4A,1600 HAZEL ST,AGG. ASSAULT,O,FIREARM,911,SOUTHERN,Curtis Bay,-76.58835,39.22608,"(39.22608, -76.58835)",STREET,,1
04/28/2018,1:40:00,4E,3900 E LOMBARD ST,COMMON ASSAULT,I,,223,SOUTHEASTERN,Baltimore Highlands,-76.56431,39.29149,"(39.29149, -76.56431)",RETAIL/SMA,,1
04/28/2018,1:40:00,7B,4100 W NORTHERN PKWY,AUTO THEFT,I,,623,NORTHWESTERN,Woodmere,-76.69198,39.34846,"(39.34846, -76.69198)",RETAIL/SMA,,1
04/28/2018,1:27:00,4E,3200 PELHAM AVE,COMMON ASSAULT,I,,432,NORTHEASTERN,Belair-Edison,-76.56814,39.32279,"(39.32279, -76.56814)",ROW/TOWNHO,,1
04/28/2018,1:21:00,3AK,RD & SHANNON DR,ROBBERY - STREET,O,KNIFE,422,NORTHEASTERN,Herring Run Park,-76.56838,39.32573,"(39.32573, -76.56838)",STREET,,1
04/28/2018,1:00:00,6D,1900 W MULBERRY ST,LARCENY FROM AUTO,O,,714,WESTERN,Penrose/Fayette Street Ou,-76.6477,39.29289,"(39.29289, -76.6477)",STREET,,1
04/28/2018,0:17:00,3B,2800 KENNEDY AVE,ROBBERY - STREET,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59414,39.32321,"(39.32321, -76.59414)",STREET,,1
04/28/2018,0:15:00,4E,1700 W NORTH AVE,COMMON ASSAULT,I,,733,WESTERN,Penn North,-76.64509,39.30997,"(39.30997, -76.64509)",ROW/TOWNHO,,1
04/28/2018,0:15:00,4E,1700 W NORTH AVE,COMMON ASSAULT,I,,733,WESTERN,Penn North,-76.64509,39.30997,"(39.30997, -76.64509)",ROW/TOWNHO,,1
04/28/2018,0:04:00,6C,4000 EASTERN AVE,LARCENY,I,,231,SOUTHEASTERN,Highlandtown,-76.56308,39.28681,"(39.28681, -76.56308)",DRUG STORE,,1
04/28/2018,0:00:00,5D,3000 GWYNNS FALLS PKWY,BURGLARY,O,,811,NORTHWESTERN,Walbrook,-76.66838,39.31434,"(39.31434, -76.66838)",OTHER - OU,,1
04/27/2018,23:45:00,4E,500 E BALTIMORE ST,COMMON ASSAULT,O,,111,CENTRAL,Downtown,-76.60882,39.28981,"(39.28981, -76.60882)",STREET,,1
04/27/2018,23:40:00,4D,3600 OAKMONT AVE,AGG. ASSAULT,I,HANDS,613,NORTHWESTERN,Central Park Heights,-76.67684,39.34405,"(39.34405, -76.67684)",APT/CONDO,,1
04/27/2018,23:40:00,4E,100 HOPKINS PL,COMMON ASSAULT,I,,113,CENTRAL,Downtown West,-76.61771,39.28746,"(39.28746, -76.61771)",HOTEL/MOTE,,1
04/27/2018,23:40:00,5D,200 S BROADWAY,BURGLARY,I,,213,SOUTHEASTERN,Fells Point,-76.59365,39.28901,"(39.28901, -76.59365)",BAKERY,,1
04/27/2018,23:30:00,4C,1500 ABBOTSTON ST,AGG. ASSAULT,I,OTHER,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59558,39.32362,"(39.32362, -76.59558)",ROW/TOWNHO,,1
04/27/2018,23:30:00,5D,7600 HARFORD RD,BURGLARY,I,,424,NORTHEASTERN,North Harford Road,-76.54442,39.37191,"(39.37191, -76.54442)",CARRY OUT,,1
04/27/2018,23:25:00,3CF,1000 W PATAPSCO AVE,ROBBERY - COMMERCIAL,I,FIREARM,922,SOUTHERN,Cherry Hill,-76.63636,39.24694,"(39.24694, -76.63636)",LIQUOR STO,,1
04/27/2018,23:13:00,5A,3900 LIBERTY HEIGHTS AVE,BURGLARY,I,,621,NORTHWESTERN,Dorchester,-76.68396,39.32783,"(39.32783, -76.68396)",ROW/TOWNHO,,1
04/27/2018,23:00:00,7A,3500 LAKE MONTEBELLO DR,AUTO THEFT,,,431,NORTHEASTERN,Mayfield,-76.58281,39.33044,"(39.33044, -76.58281)",,,1
04/27/2018,22:30:00,4E,800 E PATAPSCO AVE,COMMON ASSAULT,O,,913,SOUTHERN,Brooklyn,-76.59836,39.23506,"(39.23506, -76.59836)",STREET,,1
04/27/2018,22:30:00,7A,2400 PERRING MANOR RD,AUTO THEFT,O,,423,NORTHEASTERN,Hamilton Hills,-76.56437,39.37195,"(39.37195, -76.56437)",STREET,,1
04/27/2018,22:15:00,4A,6500 FRANKFORD AVE,AGG. ASSAULT,I,FIREARM,441,NORTHEASTERN,Pulaski Industrial Area,-76.54065,39.31385,"(39.31385, -76.54065)",HOTEL/MOTE,,1
04/27/2018,22:10:00,4C,1900 CLIFTON AVE,AGG. ASSAULT,,OTHER,731,WESTERN,Mondawmin,-76.64919,39.31187,"(39.31187, -76.64919)",,,1
04/27/2018,22:00:00,7A,6500 PIONEER DR,AUTO THEFT,I,,423,NORTHEASTERN,Hamilton Hills,-76.57228,39.36592,"(39.36592, -76.57228)",ROW/TOWNHO,,1
04/27/2018,22:00:00,7A,3000 RAYNER AVE,AUTO THEFT,O,,814,SOUTHWESTERN,Franklintown Road,-76.66703,39.29643,"(39.29643, -76.66703)",STREET,,1
04/27/2018,2107,9S,1100 N LUZERNE AV,SHOOTING,,FIREARM,323,EASTERN,Biddle Street,-76.58125,39.30411,"(39.30411, -76.58125)",Street,,1
04/27/2018,21:45:00,5A,900 N LUZERNE AVE,BURGLARY,,,323,EASTERN,Madison-Eastend,-76.58099,39.30117,"(39.30117, -76.58099)",,,1
04/27/2018,21:30:00,4B,3000 S HANOVER ST,AGG. ASSAULT,I,KNIFE,922,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,"(39.25137, -76.61498)",HOSP/NURS.,,1
04/27/2018,21:30:00,5C,2900 GRINDON AVE,BURGLARY,I,,421,NORTHEASTERN,Lauraville,-76.57093,39.3424,"(39.3424, -76.57093)",ROW/TOWNHO,,1
04/27/2018,21:26:00,6C,600 E 33RD ST,LARCENY,I,,513,NORTHERN,Better Waverly,-76.60813,39.32829,"(39.32829, -76.60813)",GROCERY/CO,,1
04/27/2018,21:08:00,4A,BIDDLE ST & N LUZERNE AV,AGG. ASSAULT,O,FIREARM,323,EASTERN,Berea,-76.58125,39.3048,"(39.3048, -76.58125)",STREET,,1
04/27/2018,21:02:00,6C,3500 BOSTON ST,LARCENY,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56694,39.27705,"(39.27705, -76.56694)",DEPARTMENT,,1
04/27/2018,21:00:00,7A,MULBERRY ST & N GREENE ST,AUTO THEFT,O,,121,CENTRAL,University Of Maryland,-76.62391,39.29376,"(39.29376, -76.62391)",STREET,,1
04/27/2018,21:00:00,7A,3000 ELGIN AVE,AUTO THEFT,O,,811,SOUTHWESTERN,Walbrook,-76.66841,39.31335,"(39.31335, -76.66841)",STREET,,1
