Date,Time,Address,Crime,Inside/Outside,Weapon,PostCode,District,Neighborhood,Longitude,Latitude,Location,Premise
interval+date,interval+minute,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal
43283,540,2000 EAGLE ST,7,O,,934,SOUTHERN,Carrollton Ridge,-76.64768,39.28085,"(39.28085, -76.64768)",STREET
43283,534,2800 HARFORD RD,7,I,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59057,39.32145,"(39.32145, -76.59057)",ROW/TOWNHO
43283,510,500 E 21ST ST,7,O,,342,EASTERN,East Baltimore Midway,-76.60934,39.31356,"(39.31356, -76.60934)",STREET
43283,482,1200 S PONCA ST,0,I,OTHER,233,SOUTHEASTERN,Canton Industrial Area,-76.55453,39.27964,"(39.27964, -76.55453)",RETAIL/SMA
43283,465,100 S REGESTER ST,7,O,,212,SOUTHEASTERN,Upper Fells Point,-76.59256,39.29026,"(39.29026, -76.59256)",STREET
43283,450,4500 W FOREST PARK AVE,2,I,,641,NORTHWESTERN,West Forest Park,-76.69342,39.32253,"(39.32253, -76.69342)",ROW/TOWNHO
43283,450,4100 MENLO DR,3,O,,631,NORTHWESTERN,Reisterstown Station,-76.69689,39.3518,"(39.3518, -76.69689)",STREET
43283,420,NEWKIRK ST & GOUGH ST,13,O,FIREARM,242,SOUTHEASTERN,Greektown,-76.55671,39.28904,"(39.28904, -76.55671)",STREET
43283,420,400 N COLLINGTON AVE,2,,,321,EASTERN,CARE,-76.58644,39.29586,"(39.29586, -76.58644)",
43283,406,3100 WESTMONT CT,7,I,,813,SOUTHWESTERN,Rosemont,-76.66915,39.30172,"(39.30172, -76.66915)",APT/CONDO
43283,366,1500 E CHASE ST,7,,,313,EASTERN,Gay Street,-76.5978,39.30313,"(39.30313, -76.5978)",
43283,360,800 EXETER HALL AVE,7,I,,513,NORTHERN,Better Waverly,-76.60653,39.32261,"(39.32261, -76.60653)",APT/CONDO
43283,330,800 EXETER HALL AVE,5,I,,513,NORTHERN,Better Waverly,-76.60653,39.32261,"(39.32261, -76.60653)",APT/CONDO
43283,319,3200 JEFFERSON ST,3,O,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57208,39.29714,"(39.29714, -76.57208)",STREET
43283,300,2900 WASHINGTON BLVD,7,,,831,SOUTHWESTERN,Morrell Park,-76.65854,39.26119,"(39.26119, -76.65854)",
43283,207,3700 CRESTFIELD CT,0,I,FIREARM,643,NORTHWESTERN,Dolfield,-76.67786,39.3374,"(39.3374, -76.67786)",ROW/TOWNHO
43283,135,2900 RAYSHIRE RD,13,O,FIREARM,923,SOUTHERN,Lakeland,-76.64214,39.25311,"(39.25311, -76.64214)",STREET
43283,129,2800 PARKWOOD AVE,0,I,HANDS,732,WESTERN,Parkview/Woodbrook,-76.6464,39.31544,"(39.31544, -76.6464)",ROW/TOWNHO
43283,87,200 MASON CT,5,I,,211,SOUTHEASTERN,Perkins Homes,-76.59592,39.28806,"(39.28806, -76.59592)",ROW/TOWNHO
43283,80,2700 WOODVIEW RD,2,I,,922,SOUTHERN,Cherry Hill,-76.62683,39.24879,"(39.24879, -76.62683)",ROW/TOWNHO
43283,75,800 N WOLFE ST,7,I,,321,EASTERN,Middle East,-76.59097,39.30027,"(39.30027, -76.59097)",CONVENIENC
43283,45,1400 WARD ST,5,I,,932,SOUTHERN,Washington Village/Pigtow,-76.63652,39.27882,"(39.27882, -76.63652)",ROW/TOWNHO
43283,12,100 S BROADWAY,11,I,,212,SOUTHEASTERN,Washington Hill,-76.59374,39.29021,"(39.29021, -76.59374)",CONVENIENC
43283,7,4200 MORTIMER AVE,11,I,FIREARM,631,NORTHWESTERN,Reisterstown Station,-76.69384,39.34795,"(39.34795, -76.69384)",RESTAURANT
43283,5,700 CHERRY HILL RD,11,I,FIREARM,922,SOUTHERN,Cherry Hill,-76.62382,39.24965,"(39.24965, -76.62382)",RESTAURANT
43283,5,200 S DALLAS CT,11,I,,211,SOUTHEASTERN,Perkins Homes,-76.59663,39.28861,"(39.28861, -76.59663)",OTHER - IN
43283,1,3400 N CALVERT ST,0,O,KNIFE,512,NORTHERN,Charles Village,-76.61495,39.3296,"(39.3296, -76.61495)",STREET
43283,0,EASTERN AV,13,O,,213,SOUTHEASTERN,Fells Point,-76.59524,39.28552,"(39.28552, -76.59524)",STREET
43282,1430,1000 LANCASTER ST,2,I,,211,SOUTHEASTERN,Inner Harbor,-76.59998,39.28244,"(39.28244, -76.59998)",RESTAURANT
43282,1411,2100 CHELSEA TER,2,O,,812,SOUTHWESTERN,Mount Holly,-76.68065,39.31153,"(39.31153, -76.68065)",STREET
43282,1380,3500 AILSA AVE,5,O,,426,NORTHEASTERN,Waltherson,-76.56033,39.34301,"(39.34301, -76.56033)",STREET
43282,1380,0 S FULTON AVE,5,I,,933,SOUTHERN,Union Square,-76.6451,39.28697,"(39.28697, -76.6451)",APT/CONDO
43282,1380,200 BRIDGEVIEW RD,5,O,,922,SOUTHERN,Cherry Hill,-76.61817,39.25114,"(39.25114, -76.61817)",STREET
43282,1379,2900 WINDSOR AVE,0,O,OTHER,811,SOUTHWESTERN,Walbrook,-76.66667,39.31235,"(39.31235, -76.66667)",STREET
43282,1377,1400 BLOOMFIELD AVE,12,I,OTHER,832,SOUTHWESTERN,Violetville,-76.66657,39.26157,"(39.26157, -76.66657)",HOTEL/MOTE
43282,1350,2600 W FAIRMOUNT AVE,0,I,HANDS,842,SOUTHWESTERN,Shipley Hill,-76.65867,39.28823,"(39.28823, -76.65867)",ROW/TOWNHO
43282,1350,3300 KENTUCKY AVE,2,I,,432,NORTHEASTERN,Belair-Edison,-76.56759,39.32147,"(39.32147, -76.56759)",ROW/TOWNHO
43282,1350,400 E PRATT ST,7,I,,112,CENTRAL,Inner Harbor,-76.6098,39.28668,"(39.28668, -76.6098)",DRUG STORE
43282,1350,900 N LUZERNE AVE,7,I,,323,EASTERN,Madison-Eastend,-76.58101,39.30151,"(39.30151, -76.58101)",OTHER - IN
43282,1338,PAUL ST & E BIDDLE ST,7,O,,141,CENTRAL,Mid-Town Belvedere,-76.61444,39.30349,"(39.30349, -76.61444)",STREET
43282,1330,6000 YORKWOOD RD,13,O,FIREARM,415,NORTHEASTERN,Loch Raven,-76.58296,39.36356,"(39.36356, -76.58296)",PARKING LO
43282,1330,6000 YORKWOOD RD,13,I,FIREARM,415,NORTHEASTERN,Loch Raven,-76.58296,39.36356,"(39.36356, -76.58296)",HOTEL/MOTE
43282,1324,600 N WOLFE ST,5,O,,321,EASTERN,Dunbar-Broadway,-76.59087,39.29758,"(39.29758, -76.59087)",STREET
43282,1320,100 N ROSE ST,5,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.58128,39.29355,"(39.29355, -76.58128)",ROW/TOWNHO
43282,1320,100 N ROSE ST,5,O,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.58128,39.29355,"(39.29355, -76.58128)",STREET
43282,1320,2100 N SMALLWOOD ST,8,O,,731,WESTERN,Mondawmin,-76.65282,39.31223,"(39.31223, -76.65282)",STREET
43282,1320,200 E PRATT ST,7,I,,112,CENTRAL,Inner Harbor,-76.61134,39.28655,"(39.28655, -76.61134)",RESTAURANT
43282,1320,1800 SAINT PAUL ST,3,,,141,CENTRAL,Charles North,-76.61492,39.31031,"(39.31031, -76.61492)",
43282,1306,2600 HAFER ST,7,O,,842,SOUTHWESTERN,Shipley Hill,-76.65862,39.28292,"(39.28292, -76.65862)",STREET
43282,1305,700 LINNARD ST,3,O,,844,SOUTHWESTERN,Edgewood,-76.67568,39.29608,"(39.29608, -76.67568)",STREET
43282,1285,3000 BELAIR RD,5,O,,431,NORTHEASTERN,Clifton Park,-76.57583,39.31979,"(39.31979, -76.57583)",STREET
43282,1275,600 E JEFFREY ST,7,I,,913,SOUTHERN,Brooklyn,-76.60384,39.23318,"(39.23318, -76.60384)",ROW/TOWNHO
43282,1270,MULBERRY ST & N PACA ST,0,O,OTHER,111,CENTRAL,Downtown,-76.62256,39.2938,"(39.2938, -76.62256)",STREET
43282,1261,4900 EASTERN AV,9,I,OTHER,242,SOUTHEASTERN,Greektown,-76.55422,39.28706,"(39.28706, -76.55422)",ROW/TOWNHO
43282,1206,3000 BRIGHTON ST,5,I,,813,SOUTHWESTERN,Rosemont,-76.66826,39.30515,"(39.30515, -76.66826)",ROW/TOWNHO
43282,1200,1300 RACE ST,8,O,,943,SOUTHERN,Spring Garden Industrial,-76.61703,39.27408,"(39.27408, -76.61703)",STREET
43282,1200,5000 WESTHILLS RD,8,O,,823,SOUTHWESTERN,West Hills,-76.7095,39.29541,"(39.29541, -76.7095)",YARD
43282,1200,4200 LABYRINTH RD,3,O,,631,NORTHWESTERN,Reisterstown Station,-76.71016,39.35764,"(39.35764, -76.71016)",STREET
43282,1200,,3,O,,431,NORTHEASTERN,,,,,STREET
43282,1190,0 N HIGHLAND AVE,5,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.56947,39.2929,"(39.2929, -76.56947)",ROW/TOWNHO
43282,1185,1800 N CHAPEL ST,5,O,,331,EASTERN,Broadway East,-76591,39.31151,"(39.31151, -76.591)",STREET
43282,1170,400 RUSSELL ST,7,O,,941,SOUTHERN,Ridgely's Delight,-76.6235,39.28491,"(39.28491, -76.6235)",GAS STATIO
43282,1155,800 E 25TH ST,0,I,OTHER,342,NORTHEASTERN,East Baltimore Midway,-76.60191,39.31814,"(39.31814, -76.60191)",ROW/TOWNHO
43282,1151,3200 CLIFTMONT AVE,5,I,,434,NORTHEASTERN,Belair-Edison,-76.57348,39.31888,"(39.31888, -76.57348)",ROW/TOWNHO
43282,1140,2200 RIGGS AVE,7,O,,723,WESTERN,Bridgeview/Greenlawn,-76.65254,39.30075,"(39.30075, -76.65254)",STREET
43282,1090,1900 LINDEN AV,14,,FIREARM,132,CENTRAL,Bolton Hill,-76.63103,39.30944,"(39.30944, -76.63103)",Street
43282,1129,500 N FULTON AVE,5,I,,713,WESTERN,Harlem Park,-76.64552,39.29481,"(39.29481, -76.64552)",ROW/TOWNHO
43282,1125,400 MCMECHEN ST,5,O,,132,CENTRAL,Madison Park,-76.63039,39.30514,"(39.30514, -76.63039)",STREET
43282,1110,200 S DALLAS CT,5,I,,211,SOUTHEASTERN,Perkins Homes,-76.59655,39.28841,"(39.28841, -76.59655)",ROW/TOWNHO
43282,1110,100 MERCER ST,7,O,,111,CENTRAL,Downtown,-76.61358,39.28851,"(39.28851, -76.61358)",ALLEY
43282,1080,4200 FRANKFORD AVE,7,I,,444,NORTHEASTERN,Frankford,-76.55111,39.33744,"(39.33744, -76.55111)",GROCERY/CO
43282,1080,300 N ROBINSON ST,8,O,,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57287,39.2959,"(39.2959, -76.57287)",STREET
43282,1080,2800 JOSEPH AVE,7,O,,922,SOUTHERN,Cherry Hill,-76.62585,39.25137,"(39.25137, -76.62585)",STREET
43282,1060,800 MCCULLOH ST,8,O,,143,CENTRAL,Seton Hill,-76.62304,39.29869,"(39.29869, -76.62304)",STREET
43282,1050,0 W PRATT ST,5,I,,113,CENTRAL,Downtown West,-76.61535,39.28644,"(39.28644, -76.61535)",CONVENTION
43282,1035,900 W NORTH AVE,0,O,FIREARM,133,CENTRAL,Reservoir Hill,-76.63257,39.31056,"(39.31056, -76.63257)",STREET
43282,1010,SARATOGA ST & N EUTAW ST,0,O,FIREARM,111,CENTRAL,Downtown,-76.62114,39.29282,"(39.29282, -76.62114)",STREET
43282,995,400 E PATAPSCO AVE,5,I,,913,SOUTHERN,Brooklyn,-76.60454,39.23697,"(39.23697, -76.60454)",ROW/TOWNHO
43282,970,2700 HUNTINGDON AVE,5,I,,511,NORTHERN,Remington,-76.62211,39.31993,"(39.31993, -76.62211)",CONVENIENC
43282,960,NORTH AV & GREENMOUNT AV,13,O,,342,EASTERN,Barclay,-76.60946,39.31141,"(39.31141, -76.60946)",STREET
43282,960,1900 E 28TH ST,8,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.58923,39.3239,"(39.3239, -76.58923)",STREET
43282,960,4000 PENHURST AVE,8,O,,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",STREET
43282,960,3900 2ND ST,7,I,,913,SOUTHERN,Brooklyn,-76.61021,39.23506,"(39.23506, -76.61021)",OTHER - IN
43282,922,BROADWAY & FLEET ST,7,I,,213,SOUTHEASTERN,Fells Point,-76.59356,39.28455,"(39.28455, -76.59356)",HOTEL/MOTE
43282,900,600 E 25TH ST,7,O,,342,NORTHEASTERN,East Baltimore Midway,-76.60614,39.31821,"(39.31821, -76.60614)",STREET
43282,870,400 W 24TH ST,5,I,,511,NORTHERN,Remington,-76.62271,39.31608,"(39.31608, -76.62271)",ROW/TOWNHO
43282,840,2200 MONDAWMIN MALL,7,O,,641,NORTHWESTERN,Hanlon-Longwood,-76.66861,39.31528,"(39.31528, -76.66861)",PARKING LO
43282,840,ST & E PRATT ST,8,I,,211,SOUTHEASTERN,Jonestown,-76.60309,39.28735,"(39.28735, -76.60309)",PARKING LO
43282,840,2500 GATEHOUSE DR,3,O,,622,NORTHWESTERN,Howard Park,-76.7043,39.32088,"(39.32088, -76.7043)",OTHER - OU
43282,822,4600 PALL MALL RD,0,I,OTHER,532,NORTHERN,Parklane,-76.66574,39.3433,"(39.3433, -76.66574)",ROW/TOWNHO
43282,805,1200 E PATAPSCO AVE,0,O,FIREARM,912,SOUTHERN,Fairfield Area,-76.59299,39.23346,"(39.23346, -76.59299)",STREET
43282,790,4700 HOMESDALE AVE,0,I,HANDS,442,NORTHEASTERN,Parkside,-76.5551,39.32171,"(39.32171, -76.5551)",ROW/TOWNHO
43282,780,0 N KOSSUTH ST,5,I,,842,SOUTHWESTERN,Saint Josephs,-76.67454,39.28763,"(39.28763, -76.67454)",ROW/TOWNHO
43282,760,2400 W BALTIMORE ST,5,I,,842,SOUTHWESTERN,Shipley Hill,-76656,39.28778,"(39.28778, -76.656)",OTHER - IN
43282,735,300 N CHARLES ST,0,I,KNIFE,111,CENTRAL,Downtown,-76.61531,39.29248,"(39.29248, -76.61531)",APT/CONDO
43282,735,200 WATER ST,8,O,,111,CENTRAL,Downtown,-76.61153,39.28833,"(39.28833, -76.61153)",PARKING LO
43282,720,900 WHITELOCK ST,5,I,,133,CENTRAL,Reservoir Hill,-76.63269,39.31445,"(39.31445, -76.63269)",APT/CONDO
43282,720,900 WHITELOCK ST,5,I,,133,CENTRAL,Reservoir Hill,-76.63269,39.31445,"(39.31445, -76.63269)",APT/CONDO
43282,696,1200 GLENEAGLE RD,5,O,,414,NORTHEASTERN,Ramblewood,-76.59283,39.36402,"(39.36402, -76.59283)",STREET
43282,690,2600 AISQUITH ST,5,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59663,39.31892,"(39.31892, -76.59663)",STREET
43282,690,2600 AISQUITH ST,5,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59663,39.31892,"(39.31892, -76.59663)",STREET
43282,690,2100 WILHELM ST,2,I,,841,SOUTHWESTERN,Carrollton Ridge,-76.65065,39.28357,"(39.28357, -76.65065)",ROW/TOWNHO
43282,633,1900 N CHARLES ST,6,,FIREARM,141,CENTRAL,Charles North,-76.61654,39.31147,"(39.31147, -76.61654)",Parking Lo
43282,630,4400 EDMONDSON AVE,8,O,,822,SOUTHWESTERN,Rognel Heights,-76.69035,39.29358,"(39.29358, -76.69035)",STREET
43282,600,1700 E FAIRMOUNT AVE,7,O,,212,SOUTHEASTERN,Washington Hill,-76.59374,39.29267,"(39.29267, -76.59374)",STREET
43282,590,1400 BLOOMFIELD AVE,5,I,,832,SOUTHWESTERN,Violetville,-76.66657,39.26157,"(39.26157, -76.66657)",HOTEL/MOTE
43282,568,AV & W 21ST ST,0,O,OTHER,514,NORTHERN,Charles North,-76.61805,39.31317,"(39.31317, -76.61805)",STREET
43282,540,0 S ELLWOOD AVE,2,I,,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57332,39.29167,"(39.29167, -76.57332)",ROW/TOWNHO
43282,510,ST & N COLLINGTON AV,13,O,FIREARM,321,EASTERN,CARE,-76.58645,39.29545,"(39.29545, -76.58645)",STREET
43282,510,6600 BRIGHTON AVE,2,I,,631,NORTHWESTERN,Reisterstown Station,-76.71114,39.35215,"(39.35215, -76.71114)",ROW/TOWNHO
43282,507,800 BONAPARTE AVE,13,O,FIREARM,342,EASTERN,East Baltimore Midway,-76.60295,39.31711,"(39.31711, -76.60295)",STREET
43282,480,4300 SHAMROCK AVE,7,O,,442,NORTHEASTERN,Belair-Edison,-76.5625,39.32601,"(39.32601, -76.5625)",STREET
43282,480,3400 N CHARLES ST,7,O,,511,NORTHERN,Johns Hopkins Homewood,-76.61799,39.32978,"(39.32978, -76.61799)",STREET
43282,470,3000 HUNTINGDON AVE,10,O,FIREARM,511,NORTHERN,Remington,-76.62423,39.32262,"(39.32262, -76.62423)",STREET
43282,426,200 N MONASTERY AVE,5,O,,842,SOUTHWESTERN,Allendale,-76.67461,39.28936,"(39.28936, -76.67461)",STREET
43282,405,100 MARKET PL,8,I,,112,CENTRAL,Inner Harbor,-76.60694,39.28752,"(39.28752, -76.60694)",GARAGE ON
43282,384,AV & E EAGER ST,13,O,FIREARM,312,EASTERN,Penn-Fallsway,-76.60634,39.30139,"(39.30139, -76.60634)",STREET
43282,345,2400 GREENMOUNT AVE,2,I,,342,EASTERN,East Baltimore Midway,-76.60943,39.3169,"(39.3169, -76.60943)",LIQUOR STO
43282,305,1100 W 41ST ST,11,I,FIREARM,531,NORTHERN,Hampden,-76.63648,39.33786,"(39.33786, -76.63648)",CONVENIENC
43282,300,3700 5TH ST,7,O,,913,SOUTHERN,Brooklyn,-76.6047,39.23508,"(39.23508, -76.6047)",STREET
43282,300,3500 ROSEKEMP AVE,7,I,,426,NORTHEASTERN,Moravia-Walther,-76.56349,39.34114,"(39.34114, -76.56349)",ROW/TOWNHO
43282,295,2300 ROUND RD,2,I,,922,SOUTHERN,Cherry Hill,-76.62635,39.25333,"(39.25333, -76.62635)",APT/CONDO
43282,260,1900 W MULBERRY ST,3,O,,714,WESTERN,Penrose/Fayette Street Ou,-76648,39.29287,"(39.29287, -76.648)",STREET
43282,253,0 S ROSEDALE ST,8,O,,813,SOUTHWESTERN,Rosemont,-76.66894,39.30263,"(39.30263, -76.66894)",STREET
43282,245,4100 GRAHAM CT,0,O,OTHER,911,SOUTHERN,Curtis Bay,-76.58845,39.22787,"(39.22787, -76.58845)",YARD
43282,244,1500 E BIDDLE ST,0,O,FIREARM,343,EASTERN,Oliver,-76.59752,39.3042,"(39.3042, -76.59752)",STREET
43282,230,500 W MULBERRY ST,11,O,FIREARM,121,CENTRAL,University Of Maryland,-76.62337,39.29375,"(39.29375, -76.62337)",GAS STATIO
43282,225,ST & N MADEIRA ST,8,O,,321,EASTERN,CARE,-76.58569,39.29548,"(39.29548, -76.58569)",PARKING LO
43282,180,1700 GOUGH ST,2,I,,212,SOUTHEASTERN,Upper Fells Point,-76.59236,39.2877,"(39.2877, -76.59236)",BAR
43282,95,1300 S MONROE ST,10,O,FIREARM,941,SOUTHERN,Carroll - Camden Industri,-76.64128,39.27463,"(39.27463, -76.64128)",PARKING LO
43282,90,800 E HOFFMAN ST,3,O,,343,EASTERN,Greenmount Cemetery,-76.60659,39.30597,"(39.30597, -76.60659)",STREET
43282,80,1800 N COLLINGTON AVE,2,I,,331,EASTERN,Broadway East,-76.58751,39.31197,"(39.31197, -76.58751)",OTHER - IN
43282,60,400 W LOMBARD ST,7,I,,111,CENTRAL,Downtown,-76.62101,39.28754,"(39.28754, -76.62101)",BAR
43282,60,2500 GATEHOUSE DR,3,O,,622,NORTHWESTERN,Howard Park,-76.70421,39.32057,"(39.32057, -76.70421)",PARKING LO
43282,40,4100 FREDERICK AVE,0,O,FIREARM,843,SOUTHWESTERN,Irvington,-76.68351,39.28176,"(39.28176, -76.68351)",STREET
43282,20,1500 N CALHOUN ST,7,O,,742,WESTERN,Sandtown-Winchester,-76.64096,39.30586,"(39.30586, -76.64096)",STREET
43281,1424,4000 PENHURST AV,14,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",Dwelling
43281,1424,4000 PENHURST AV,14,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",Dwelling
43281,1424,4000 PENHURST AV,14,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",Dwelling
43281,1424,4000 PENHURST AV,14,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",Dwelling
43281,1424,4000 PENHURST AV,14,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",Dwelling
43281,1424,4000 PENHURST AV,14,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",Dwelling
43281,1430,3200 MARY AVE,5,I,,425,NORTHEASTERN,Glenham-Belhar,-76.55441,39.35349,"(39.35349, -76.55441)",APT/CONDO
43281,1428,4000 PENHURST AVE,0,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",
43281,1428,4000 PENHURST AVE,0,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",
43281,1428,4000 PENHURST AVE,0,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",
43281,1428,4000 PENHURST AVE,0,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",
43281,1428,4000 PENHURST AVE,0,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",
43281,1428,4000 PENHURST AVE,0,,FIREARM,621,NORTHWESTERN,West Arlington,-76.68585,39.33867,"(39.33867, -76.68585)",
43281,1422,400 E LAFAYETTE AVE,0,I,FIREARM,311,EASTERN,Greenmount West,-76.61023,39.31001,"(39.31001, -76.61023)",ROW/TOWNHO
43281,1422,CURLEY ST & ORLEANS ST,0,I,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57573,39.29588,"(39.29588, -76.57573)",ROW/TOWNHO
43281,1420,600 MAUDE AVE,5,I,,913,SOUTHERN,Brooklyn,-76.60015,39.23813,"(39.23813, -76.60015)",APT/CONDO
43281,1360,1200 N CHARLES ST,7,O,,141,CENTRAL,Mid-Town Belvedere,-76.61603,39.30366,"(39.30366, -76.61603)",STREET
43281,1344,3600 W SARATOGA ST,0,I,KNIFE,843,SOUTHWESTERN,Allendale,-76.67734,39.29089,"(39.29089, -76.67734)",ROW/TOWNHO
43281,1320,0 LIGHT ST,3,O,,111,CENTRAL,Downtown,-76.61377,39289,"(39.289, -76.61377)",STREET
43281,1269,3600 REISTERSTOWN RD,14,,FIREARM,612,NORTHWESTERN,Park Circle,-76.66034,39.32895,"(39.32895, -76.66034)",Street
43281,1265,800 LINDEN AV,14,,FIREARM,142,CENTRAL,Mount Vernon,-76.62075,39.2993,"(39.2993, -76.62075)",Day Care F
43281,1280,600 AISQUITH ST,7,I,,312,EASTERN,Oldtown,-76.60184,39.29768,"(39.29768, -76.60184)",APT/CONDO
43281,1200,2800 PULASKI HWY,5,O,,221,SOUTHEASTERN,McElderry Park,-76.57721,39.29501,"(39.29501, -76.57721)",STREET
43281,1140,5000 CLIFTON AVE,3,O,,821,SOUTHWESTERN,Franklintown,-76.70706,39.3072,"(39.3072, -76.70706)",PARKING LO
43281,1139,2800 PRESSTMAN ST,0,I,KNIFE,813,SOUTHWESTERN,Northwest Community Actio,-76.66478,39.30464,"(39.30464, -76.66478)",ROW/TOWNHO
43281,1115,6800 EASTERN AVE,5,O,,241,SOUTHEASTERN,Eastwood,-76.53109,39.28812,"(39.28812, -76.53109)",PARKING LO
43281,1101,100 N LINWOOD AVE,0,I,KNIFE,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57626,39.29396,"(39.29396, -76.57626)",ROW/TOWNHO
43281,1070,200 PONTIAC AVE,12,I,FIREARM,913,SOUTHERN,Brooklyn,-76.60848,39.23696,"(39.23696, -76.60848)",ROW/TOWNHO
43281,1050,5800 BELAIR RD,0,I,OTHER,425,NORTHEASTERN,Glenham-Belhar,-76.54176,39.34505,"(39.34505, -76.54176)",ROW/TOWNHO
43281,1050,5400 BELAIR RD,7,I,,444,NORTHEASTERN,Frankford,-76.55009,39.33915,"(39.33915, -76.55009)",BARBER/BEA
43281,1031,500 E PATAPSCO AVE,7,I,,913,SOUTHERN,Brooklyn,-76.60337,39.23661,"(39.23661, -76.60337)",BAR
43281,970,700 NOTTINGHAM RD,2,I,,822,SOUTHWESTERN,Hunting Ridge,-76.70256,39.29448,"(39.29448, -76.70256)",APT/CONDO
43281,970,700 NOTTINGHAM RD,2,I,,822,SOUTHWESTERN,Hunting Ridge,-76.70256,39.29448,"(39.29448, -76.70256)",APT/CONDO
43281,940,1200 ROSSITER AVE,5,O,,413,NORTHEASTERN,New Northwood,-76.5986,39.34799,"(39.34799, -76.5986)",STREET
43281,920,1800 MCCULLOH ST,5,I,,132,CENTRAL,Madison Park,-76.63292,39.30673,"(39.30673, -76.63292)",APT/CONDO
43281,919,3700 BOSTON ST,7,I,,233,SOUTHEASTERN,Canton Industrial Area,-76.56525,39.27709,"(39.27709, -76.56525)",GROCERY/CO
43281,911,1200 ROSSITER AVE,5,I,,413,NORTHEASTERN,New Northwood,-76.5986,39.34799,"(39.34799, -76.5986)",ROW/TOWNHO
43281,908,300 S MACON ST,5,I,,242,SOUTHEASTERN,Greektown,-76.55745,39.28873,"(39.28873, -76.55745)",ROW/TOWNHO
43281,888,800 N PAYSON ST,2,I,,722,WESTERN,Midtown-Edmondson,-76.64925,39.29799,"(39.29799, -76.64925)",ROW/TOWNHO
43281,866,1200 BAYARD ST,0,O,OTHER,932,SOUTHERN,Washington Village/Pigtow,-76.63594,39.27902,"(39.27902, -76.63594)",YARD
43281,855,5200 CEDONIA AVE,5,I,,441,NORTHEASTERN,Cedonia,-76.53343,39.32856,"(39.32856, -76.53343)",ROW/TOWNHO
43281,705,0 E LEE ST,8,O,,941,SOUTHERN,Otterbein,-76.61416,39.28218,"(39.28218, -76.61416)",PARKING LO
43281,705,2500 FOSTER AVE,3,O,,232,SOUTHEASTERN,Canton,-76.58043,39.28408,"(39.28408, -76.58043)",STREET
43281,690,2400 HARLEM AVE,5,O,,721,WESTERN,Evergreen Lawn,-76.65511,39.29629,"(39.29629, -76.65511)",STREET
43281,660,300 LIGHT ST,8,I,,113,CENTRAL,Downtown West,-76.61341,39.28486,"(39.28486, -76.61341)",GARAGE ON
43281,630,2400 CHRISTIAN ST,5,O,,841,SOUTHWESTERN,Millhill,-76.65442,39.28013,"(39.28013, -76.65442)",STREET
43281,629,800 W FAYETTE ST,0,I,OTHER,712,WESTERN,Poppleton,-76.63178,39.28994,"(39.28994, -76.63178)",ROW/TOWNHO
43281,594,800 HOLLINS ST,7,O,,931,SOUTHERN,Hollins Market,-76.62915,39.28801,"(39.28801, -76.62915)",YARD
43281,590,5300 MORAVIA RD,2,I,,443,NORTHEASTERN,Frankford,-76.54893,39.32267,"(39.32267, -76.54893)",APT/CONDO
43281,570,4000 FAIRVIEW AVE,5,I,,642,NORTHWESTERN,Concerned Citizens Of For,-76.68515,39.32324,"(39.32324, -76.68515)",APT/CONDO
43281,525,1200 SEMINOLE AVE,5,O,,822,SOUTHWESTERN,Rognel Heights,-76.6909,39.3001,"(39.3001, -76.6909)",STREET
